Text,label
for the usa deep state this stealthy hereditary plutocracy the favorable outcome of giving afghanistan to the taliban is always further wars civil or not religious or not throughout the middle earth 12,2
12 what can be seen from the current situation is that the united states is trying hard to make it clear to afghan leaders that they can no longer be partners with the united states you have to deal with the taliban because the usas next partner is the taliban afghanistan,2
rep waltz fears for women interpreters allies in afghanistan following usa troop withdrawal,2
we did it patrick we saved afghanistan bagram,2
1great britain defeated in 1919 2 soviet union defeated in 1989 3 usaand nato defeated in 2021 afghanistan is the graveyard of empires,2
do the ordinary people in the west truely believe that the conflict in afghanistan was justified i certainly do not and i feel sadness for the young men that died particularly their families relatives and close friends that now suffer life long disabilities life long sorrow,2
the cost of the war in afghanistan had been higher than the 38000 km high speed rail in china,2
obama pentagon official afghanistan troop withdrawal is not going to be a pretty picture a travã£â©s de,2
rep ann wagner bidens incomplete afghanistan plan hurts interpreters and allies ã¢ââ its,2
eid mubarak to all those celebrating today but my thoughts are particularly with dear friends in afghanistan for whom it feels like there is little to celebrate and the hope of peace is as distant as ever eidmubarak hope peace love afghanistan conflict,2
as a child she fled the afghan war as an officer she returned ã¢ââ and found herself npr,2
regardless of our criticism of failures and corruption of govt in afghanistan we want to emphasize that we condemn todays rocket attacks on as leaders of afg performed eidaladha prayers we urge all sides to work for peace and renounce violence,2
the situation in afghanistan keeps getting worse atleast ppl should be safe for nowã°âââ,2
stated that the taliban are not interested in a peaceful settlement this means that the war will continue for the next months and violence will increase in the country the usa and its allies will have the role of an observer thatã¢ââs it afghanpeaceprocess,2
biden tried to absolve himself for afghanistan aftermath but he voted for war,2
what is china doing meeting with the taliban reaction via,2
we musat continue to aid our afghan interpreters and allies i have supported their safe arrival to the usa and will continue to fight to ensure those who assisted usa troops in afghanistan are not abandoned,2
afghanistan staring at the abyss,2
china moves quickly to replace america in afghanistan like chinas non interference in taiwan who is kidding who,2
on a question f kabul falls to taliban wht usa will do pres it can implicate entire rgion as well as a numbr of contries hav a grave concern about whats going to happen n afghanistan relative to their security clearly usa damn care about the fate of afghans,2
we owe these people safety takecareofourafganhelpers,2
is it worth our lives to stay in afghanistan,2
kashmir kashmir kashmir by trying to build or shifting terrorist groups and taliban to afghanistanã°âââ¦ã°âââ«and regrouping terrorist groups and talibanpakistaniã¢ââs misguide and misguiding innocents afghanheartã¯â¸â m pashteen,2
takethemtoo afghan soldiers and families out of afghanistan they stood by flag for united states we need to leave no solider behind and these afghan soldiers fought along side american soliders takethemtoo,2
the goal of taliban war they burn and destroy peoples houses kill civilians and force them to leave their area picture of an old mother fleeing kandahar,2
ã°âââ¡shame on her 1k times and the people who calling her scholar this is not the content and explanation anywhere in quran she explained the taliban version muslim men can rape nonmuslim women to teach them a lesson claims woman islamic professor,2
and the taliban with the buddhas of bamiyan when israel does the same crimes nothing,2
sad to see the situation in afghanistan a great ally to india hope india supports it whatever way it can,2
all of the translators drivers and others who worked with our troops in afghanistan and their families must be evacuated immediately america must keep its promises,2
if the taliban call themselves muslims and afghans and are concerned about the country and islam why not choose peace over war talibanbrutalitynotchanged,2
former president george w bush criticized the western withdrawal from afghanistan in an interview with a german broadcaster released wednesday saying he fears that afghan women and girls will suffer unspeakable harm,2
george w bush says consequences of afghanistan withdrawal will be unbelievably bad,2
good grief ã¢ââ¦ 2 trillion and 20 yrs the usaa and others have been in afghanistan and never implemented the obvious solution afghanistan must be divided into separate countries how many politicians militarytheir families and friends got rich from the war,2
and the msm was expecting the question is why did elected politicians and american leadership waste hundreds of billions of taxpayer money on a failed enterprise afghanistan nation building jmh,2
